ordernumber,order_date,ship_date,customer_name_index,channel,currency_code,warehouse_code,delivery_region_index,product_description_index,order_quantity,unit_selling_price,unit_cost,sales,total_cost,profit
SO - 0005673,30-12-2018,08-01-2019,8,Export,USD,GUT930,54,1,5,3001.6,2251.2,15008,11256,3752
SO - 0002096,31-12-2018,04-01-2019,17,Export,USD,GUT930,88,7,5,1835.8,844.468,9179,4222.34,4956.66
SO - 0001770,03-01-2019,20-01-2019,33,Export,USD,GUT930,46,9,5,897.8,646.416,4489,3232.08,1256.92
SO - 0005215,15-01-2019,22-01-2019,37,Export,USD,GUT930,98,1,7,2706.8,1569.944,18947.6,10989.608,7957.992
SO - 0007587,03-01-2017,06-01-2017,5,Export,USD,AXW291,27,6,10,2391.9,1363.383,23919,13633.83,10285.17
SO - 000992,09-01-2017,24-01-2017,49,Export,USD,AXW291,65,7,7,3912.8,2778.088,27389.6,19446.616,7942.984
SO - 000657,11-01-2017,22-01-2017,18,Export,USD,AXW291,91,11,10,1118.9,492.316,11189,4923.16,6265.84
SO - 0004790,13-01-2017,18-01-2017,29,Export,USD,AXW291,57,5,12,1085.4,607.824,13024.8,7293.888,5730.912
SO - 0001851,26-01-2017,04-02-2017,17,Export,USD,AXW291,21,11,9,2740.3,1205.732,24662.7,10851.588,13811.112
SO - 0003418,26-01-2017,07-02-2017,40,Export,USD,AXW291,87,11,12,917.9,523.203,11014.8,6278.436,4736.364
SO - 0007205,28-01-2017,14-02-2017,5,Export,USD,AXW291,35,1,7,938,712.88,6566,4990.16,1575.84
SO - 0007828,30-01-2017,14-02-2017,3,Export,USD,AXW291,54,5,10,3470.6,2845.892,34706,28458.92,6247.08
SO - 0004548,02-02-2017,14-02-2017,33,Export,USD,AXW291,30,7,6,6277.9,4143.414,37667.4,24860.484,12806.916
SO - 0004707,10-02-2017,24-02-2017,11,Export,USD,AXW291,65,13,9,1085.4,716.364,9768.6,6447.276,3321.324
SO - 0007196,11-02-2017,15-02-2017,48,Export,USD,AXW291,22,12,7,174.2,128.908,1219.4,902.356,317.044
SO - 0003858,13-02-2017,18-02-2017,27,Export,USD,AXW291,70,2,12,3644.8,2842.944,43737.6,34115.328,9622.272
SO - 0005639,13-02-2017,20-02-2017,1,Export,USD,AXW291,7,3,5,227.8,186.796,1139,933.98,205.02
SO - 0005478,14-02-2017,23-02-2017,8,Export,USD,AXW291,52,1,10,1031.8,453.992,10318,4539.92,5778.08
SO - 0004730,17-02-2017,03-03-2017,45,Export,USD,AXW291,85,2,7,1855.9,760.919,12991.3,5326.433,7664.867
SO - 000111,18-02-2017,06-03-2017,21,Export,USD,AXW291,33,1,12,201,124.62,2412,1495.44,916.56
SO - 0007959,24-02-2017,08-03-2017,48,Export,USD,AXW291,28,8,6,2378.5,1522.24,14271,9133.44,5137.56
SO - 0004220,01-03-2017,10-03-2017,33,Export,USD,AXW291,88,2,7,2673.3,1122.786,18713.1,7859.502,10853.598
SO - 0001307,02-03-2017,13-03-2017,33,Export,USD,AXW291,81,9,12,6371.7,4460.19,76460.4,53522.28,22938.12
SO - 0006325,05-03-2017,15-03-2017,22,Export,USD,AXW291,11,6,5,1963.1,1138.598,9815.5,5692.99,4122.51
SO - 0001667,10-03-2017,24-03-2017,43,Export,USD,AXW291,90,2,6,6344.9,2918.654,38069.4,17511.924,20557.476
SO - 0001969,10-03-2017,13-03-2017,40,Export,USD,AXW291,29,10,6,2586.2,1034.48,15517.2,6206.88,9310.32
SO - 0002551,10-03-2017,23-03-2017,6,Export,USD,AXW291,37,11,11,3859.2,1929.6,42451.2,21225.6,21225.6
SO - 0006470,10-03-2017,20-03-2017,27,Export,USD,AXW291,77,14,9,1051.9,820.482,9467.1,7384.338,2082.762
SO - 0001477,21-03-2017,02-04-2017,31,Export,USD,AXW291,78,11,11,1125.6,787.92,12381.6,8667.12,3714.48
SO - 0005948,25-03-2017,02-04-2017,34,Export,USD,AXW291,19,5,6,5835.7,2917.85,35014.2,17507.1,17507.1
SO - 000276,28-03-2017,01-04-2017,10,Export,USD,AXW291,29,13,7,2505.8,1804.176,17540.6,12629.232,4911.368
SO - 0001413,04-04-2017,07-04-2017,10,Export,USD,AXW291,34,3,7,1125.6,619.08,7879.2,4333.56,3545.64
SO - 0004806,04-04-2017,10-04-2017,29,Export,USD,AXW291,5,7,10,3986.5,1674.33,39865,16743.3,23121.7
SO - 0005840,05-04-2017,14-04-2017,33,Export,USD,AXW291,83,11,12,857.6,488.832,10291.2,5865.984,4425.216
SO - 0007255,13-04-2017,20-04-2017,28,Export,USD,AXW291,27,1,8,1849.2,1553.328,14793.6,12426.624,2366.976
SO - 0002128,16-04-2017,26-04-2017,43,Export,USD,AXW291,37,7,8,6545.9,3076.573,52367.2,24612.584,27754.616
SO - 0006004,21-04-2017,03-05-2017,9,Export,USD,AXW291,50,7,9,2244.5,1683.375,20200.5,15150.375,5050.125
SO - 0004620,23-04-2017,26-04-2017,38,Export,USD,AXW291,44,11,11,3839.1,2188.287,42230.1,24071.157,18158.943
SO - 0001620,28-04-2017,14-05-2017,29,Export,USD,AXW291,60,11,7,1065.3,713.751,7457.1,4996.257,2460.843
SO - 0004495,29-04-2017,15-05-2017,19,Export,USD,AXW291,99,5,12,1299.8,714.89,15597.6,8578.68,7018.92
SO - 0001547,03-05-2017,17-05-2017,17,Export,USD,AXW291,90,7,5,1768.8,1220.472,8844,6102.36,2741.64
SO - 0006493,05-05-2017,20-05-2017,28,Export,USD,AXW291,6,11,9,1031.8,753.214,9286.2,6778.926,2507.274
SO - 0007176,06-05-2017,16-05-2017,17,Export,USD,AXW291,23,1,7,5125.5,3792.87,35878.5,26550.09,9328.41
SO - 0004763,12-05-2017,23-05-2017,44,Export,USD,AXW291,37,7,7,837.5,653.25,5862.5,4572.75,1289.75
SO - 0007151,16-05-2017,28-05-2017,50,Export,USD,AXW291,57,3,9,964.8,520.992,8683.2,4688.928,3994.272
SO - 0007254,22-05-2017,27-05-2017,13,Export,USD,AXW291,80,13,9,1273,814.72,11457,7332.48,4124.52
SO - 0003363,24-05-2017,03-06-2017,12,Export,USD,AXW291,6,4,6,864.3,509.937,5185.8,3059.622,2126.178
SO - 000968,30-05-2017,07-06-2017,24,Export,USD,AXW291,47,7,5,3926.2,1923.838,19631,9619.19,10011.81
SO - 0006487,30-05-2017,10-06-2017,17,Export,USD,AXW291,15,4,10,247.9,188.404,2479,1884.04,594.96
SO - 0006527,30-05-2017,11-06-2017,49,Export,USD,AXW291,74,5,6,924.6,545.514,5547.6,3273.084,2274.516
SO - 0003502,04-06-2017,16-06-2017,47,Export,USD,AXW291,17,2,6,268,134,1608,804,804
SO - 000529,06-06-2017,12-06-2017,21,Export,USD,AXW291,52,10,10,3966.4,2776.48,39664,27764.8,11899.2
SO - 0007787,09-06-2017,19-06-2017,34,Export,USD,AXW291,21,1,10,1005,432.15,10050,4321.5,5728.5
SO - 000319,11-06-2017,29-06-2017,48,Export,USD,AXW291,32,13,7,1139,546.72,7973,3827.04,4145.96
SO - 0001537,11-06-2017,16-06-2017,31,Export,USD,AXW291,1,9,9,3986.5,1993.25,35878.5,17939.25,17939.25
SO - 0004980,14-06-2017,21-06-2017,36,Export,USD,AXW291,52,9,8,1775.5,710.2,14204,5681.6,8522.4
SO - 0004082,16-06-2017,20-06-2017,27,Export,USD,AXW291,91,9,5,1721.9,1205.33,8609.5,6026.65,2582.85
SO - 0006749,21-06-2017,25-06-2017,19,Export,USD,AXW291,29,7,5,683.4,328.032,3417,1640.16,1776.84
SO - 0003071,22-06-2017,28-06-2017,41,Export,USD,AXW291,60,1,7,2271.3,1408.206,15899.1,9857.442,6041.658
SO - 0002517,25-06-2017,08-07-2017,39,Export,USD,AXW291,58,1,7,3839.1,2917.716,26873.7,20424.012,6449.688
SO - 0004817,29-06-2017,04-07-2017,10,Export,USD,AXW291,70,1,10,944.7,736.866,9447,7368.66,2078.34
SO - 0005368,02-07-2017,15-07-2017,9,Export,USD,AXW291,85,2,5,2559.4,1330.888,12797,6654.44,6142.56
SO - 0002585,03-07-2017,10-07-2017,46,Export,USD,AXW291,82,9,9,261.3,203.814,2351.7,1834.326,517.374
SO - 0005335,03-07-2017,17-07-2017,17,Export,USD,AXW291,78,4,9,1065.3,692.445,9587.7,6232.005,3355.695
SO - 0006633,05-07-2017,14-07-2017,48,Export,USD,AXW291,16,7,10,3966.4,2102.192,39664,21021.92,18642.08
SO - 0004024,07-07-2017,21-07-2017,13,Export,USD,AXW291,88,1,9,844.2,464.31,7597.8,4178.79,3419.01
SO - 0003089,08-07-2017,24-07-2017,29,Export,USD,AXW291,100,5,12,1085.4,445.014,13024.8,5340.168,7684.632
SO - 0003928,14-07-2017,27-07-2017,42,Export,USD,AXW291,77,9,7,1072,793.28,7504,5552.96,1951.04
SO - 000691,18-07-2017,29-07-2017,49,Export,USD,AXW291,78,13,10,1025.1,481.797,10251,4817.97,5433.03
SO - 0003269,26-07-2017,11-08-2017,13,Export,USD,AXW291,87,13,12,3852.5,1656.575,46230,19878.9,26351.1
SO - 0003585,26-07-2017,04-08-2017,10,Export,USD,AXW291,52,11,11,3865.9,3131.379,42524.9,34445.169,8079.731
SO - 0005498,31-07-2017,16-08-2017,7,Export,USD,AXW291,39,8,6,3229.4,2389.756,19376.4,14338.536,5037.864
SO - 0005694,26-08-2017,02-09-2017,32,Export,USD,AXW291,12,7,9,1695.1,678.04,15255.9,6102.36,9153.54
SO - 0006556,26-08-2017,02-09-2017,31,Export,USD,AXW291,69,9,11,871,418.08,9581,4598.88,4982.12
SO - 000399,29-08-2017,15-09-2017,18,Export,USD,AXW291,11,2,12,221.1,172.458,2653.2,2069.496,583.704
SO - 0005858,03-09-2017,20-09-2017,4,Export,USD,AXW291,92,9,10,1768.8,955.152,17688,9551.52,8136.48
SO - 0003175,05-09-2017,11-09-2017,41,Export,USD,AXW291,27,2,12,2284.7,1804.913,27416.4,21658.956,5757.444
SO - 0003910,06-09-2017,14-09-2017,18,Export,USD,AXW291,49,13,8,5293,2487.71,42344,19901.68,22442.32
SO - 0005645,06-09-2017,14-09-2017,35,Export,USD,AXW291,34,1,5,1132.3,532.181,5661.5,2660.905,3000.595
SO - 0006010,06-09-2017,19-09-2017,17,Export,USD,AXW291,35,1,10,6304.7,3026.256,63047,30262.56,32784.44
SO - 000493,07-09-2017,21-09-2017,29,Export,USD,AXW291,83,7,10,1031.8,453.992,10318,4539.92,5778.08
SO - 0001372,07-09-2017,20-09-2017,41,Export,USD,AXW291,72,7,11,2626.4,2153.648,28890.4,23690.128,5200.272
SO - 0005633,08-09-2017,20-09-2017,40,Export,USD,AXW291,4,2,5,3443.8,2307.346,17219,11536.73,5682.27
SO - 0003634,09-09-2017,20-09-2017,17,Export,USD,AXW291,80,2,12,6177.4,3891.762,74128.8,46701.144,27427.656
SO - 000435,11-09-2017,17-09-2017,14,Export,USD,AXW291,7,13,12,3061.9,2051.473,36742.8,24617.676,12125.124
SO - 0002671,11-09-2017,28-09-2017,2,Export,USD,AXW291,55,9,8,234.5,194.635,1876,1557.08,318.92
SO - 0005982,13-09-2017,20-09-2017,9,Export,USD,AXW291,85,2,11,5554.3,2777.15,61097.3,30548.65,30548.65
SO - 0001561,14-09-2017,30-09-2017,15,Export,USD,AXW291,72,1,11,5038.4,3023.04,55422.4,33253.44,22168.96
SO - 0002441,14-09-2017,17-09-2017,20,Export,USD,AXW291,24,5,9,2539.3,1295.043,22853.7,11655.387,11198.313
SO - 0007215,19-09-2017,22-09-2017,29,Export,USD,AXW291,35,13,6,1105.5,840.18,6633,5041.08,1591.92
SO - 0006085,22-09-2017,06-10-2017,18,Export,USD,AXW291,68,2,6,261.3,164.619,1567.8,987.714,580.086
SO - 0002420,24-09-2017,01-10-2017,16,Export,USD,AXW291,79,2,11,6197.5,4338.25,68172.5,47720.75,20451.75
SO - 0004797,24-09-2017,07-10-2017,49,Export,USD,AXW291,58,7,5,201,98.49,1005,492.45,512.55
SO - 0005223,24-09-2017,28-09-2017,38,Export,USD,AXW291,7,5,7,2398.6,1990.838,16790.2,13935.866,2854.334
SO - 0004074,28-09-2017,03-10-2017,9,Export,USD,AXW291,63,11,12,857.6,505.984,10291.2,6071.808,4219.392
SO - 0004544,02-10-2017,16-10-2017,16,Export,USD,AXW291,96,1,9,2412,1206,21708,10854,10854
SO - 0002373,03-10-2017,18-10-2017,9,Export,USD,AXW291,83,7,8,174.2,101.036,1393.6,808.288,585.312
SO - 000447,07-10-2017,13-10-2017,25,Export,USD,AXW291,93,11,6,3490.7,1780.257,20944.2,10681.542,10262.658
SO - 000953,07-10-2017,11-10-2017,29,Export,USD,AXW291,30,3,7,1775.5,905.505,12428.5,6338.535,6089.965
SO - 0007453,07-10-2017,12-10-2017,38,Export,USD,AXW291,2,13,12,730.3,452.786,8763.6,5433.432,3330.168
SO - 0006523,10-10-2017,18-10-2017,13,Export,USD,AXW291,97,2,11,2512.5,1381.875,27637.5,15200.625,12436.875
SO - 0003654,13-10-2017,18-10-2017,35,Export,USD,AXW291,36,8,12,737,582.23,8844,6986.76,1857.24
SO - 0001380,16-10-2017,01-11-2017,24,Export,USD,AXW291,41,13,12,991.6,654.456,11899.2,7853.472,4045.728
SO - 0001647,20-10-2017,05-11-2017,30,Export,USD,AXW291,96,1,7,5929.5,3498.405,41506.5,24488.835,17017.665
SO - 0005425,21-10-2017,03-11-2017,29,Export,USD,AXW291,65,3,11,5125.5,3895.38,56380.5,42849.18,13531.32
SO - 0005736,21-10-2017,25-10-2017,34,Export,USD,AXW291,32,13,5,180.9,86.832,904.5,434.16,470.34
SO - 0007681,23-10-2017,07-11-2017,19,Export,USD,AXW291,78,11,6,2458.9,1278.628,14753.4,7671.768,7081.632
SO - 0001757,24-10-2017,08-11-2017,46,Export,USD,AXW291,7,5,9,1098.8,747.184,9889.2,6724.656,3164.544
SO - 000424,25-10-2017,05-11-2017,46,Export,USD,AXW291,3,7,5,254.6,206.226,1273,1031.13,241.87
SO - 0004369,25-10-2017,31-10-2017,47,Export,USD,AXW291,69,5,12,2599.6,1143.824,31195.2,13725.888,17469.312
SO - 0002127,26-10-2017,06-11-2017,31,Export,USD,AXW291,26,2,6,837.5,661.625,5025,3969.75,1055.25
SO - 0002876,26-10-2017,12-11-2017,32,Export,USD,AXW291,89,13,9,1092.1,491.445,9828.9,4423.005,5405.895
SO - 0004575,27-10-2017,12-11-2017,38,Export,USD,AXW291,33,2,5,3691.7,2399.605,18458.5,11998.025,6460.475
SO - 0001611,30-10-2017,15-11-2017,23,Export,USD,AXW291,71,5,10,2257.9,1264.424,22579,12644.24,9934.76
SO - 0007506,31-10-2017,06-11-2017,32,Export,USD,AXW291,6,11,8,1695.1,983.158,13560.8,7865.264,5695.536
SO - 000149,03-11-2017,19-11-2017,4,Export,USD,AXW291,14,5,6,2003.3,921.518,12019.8,5529.108,6490.692
SO - 000104,08-11-2017,26-11-2017,48,Export,USD,AXW291,19,7,6,2324.9,1464.687,13949.4,8788.122,5161.278
SO - 0002683,09-11-2017,24-11-2017,18,Export,USD,AXW291,88,2,12,2914.5,1311.525,34974,15738.3,19235.7
SO - 0007090,16-11-2017,24-11-2017,50,Export,USD,AXW291,96,13,5,2345,1172.5,11725,5862.5,5862.5
SO - 0005251,17-11-2017,21-11-2017,1,Export,USD,AXW291,22,1,5,837.5,502.5,4187.5,2512.5,1675
SO - 0006346,18-11-2017,30-11-2017,46,Export,USD,AXW291,68,2,10,1185.9,640.386,11859,6403.86,5455.14
SO - 0007466,18-11-2017,05-12-2017,4,Export,USD,AXW291,54,2,7,3296.4,2340.444,23074.8,16383.108,6691.692
SO - 0001538,20-11-2017,07-12-2017,9,Export,USD,AXW291,48,1,6,3993.2,3354.288,23959.2,20125.728,3833.472
SO - 0008074,22-11-2017,02-12-2017,33,Export,USD,AXW291,74,7,6,6545.9,5498.556,39275.4,32991.336,6284.064
SO - 0003735,11-12-2017,20-12-2017,29,Export,USD,AXW291,17,13,7,1038.5,664.64,7269.5,4652.48,2617.02
SO - 0007433,11-12-2017,27-12-2017,43,Export,USD,AXW291,94,13,7,241.2,154.368,1688.4,1080.576,607.824
SO - 0002767,13-12-2017,21-12-2017,22,Export,USD,AXW291,42,13,8,1909.5,1489.41,15276,11915.28,3360.72
SO - 0004287,13-12-2017,24-12-2017,36,Export,USD,AXW291,67,5,6,6130.5,3494.385,36783,20966.31,15816.69
SO - 0001001,16-12-2017,26-12-2017,46,Export,USD,AXW291,44,13,8,174.2,101.036,1393.6,808.288,585.312
SO - 0007212,21-12-2017,25-12-2017,11,Export,USD,AXW291,25,7,5,5708.4,2283.36,28542,11416.8,17125.2
SO - 0006183,22-12-2017,29-12-2017,49,Export,USD,AXW291,39,9,11,5983.1,2871.888,65814.1,31590.768,34223.332
SO - 0007414,29-12-2017,11-01-2018,43,Export,USD,AXW291,36,2,12,5313.1,2815.943,63757.2,33791.316,29965.884
SO - 0002722,31-12-2017,11-01-2018,47,Export,USD,AXW291,51,2,9,2619.7,1493.229,23577.3,13439.061,10138.239
SO - 0008042,03-01-2018,12-01-2018,11,Export,USD,AXW291,27,3,7,1105.5,619.08,7738.5,4333.56,3404.94
SO - 0002492,05-01-2018,22-01-2018,31,Export,USD,AXW291,13,2,5,2224.4,1201.176,11122,6005.88,5116.12
SO - 0003564,07-01-2018,21-01-2018,48,Export,USD,AXW291,40,3,8,1112.2,633.954,8897.6,5071.632,3825.968
SO - 0006122,11-01-2018,19-01-2018,9,Export,USD,AXW291,89,7,7,1916.2,1092.234,13413.4,7645.638,5767.762
SO - 0006427,13-01-2018,17-01-2018,34,Export,USD,AXW291,86,6,8,2566.1,1206.067,20528.8,9648.536,10880.264
SO - 0002253,14-01-2018,24-01-2018,48,Export,USD,AXW291,11,6,9,991.6,803.196,8924.4,7228.764,1695.636
SO - 0005032,18-01-2018,01-02-2018,33,Export,USD,AXW291,98,1,5,1943,1068.65,9715,5343.25,4371.75
SO - 0002587,19-01-2018,28-01-2018,48,Export,USD,AXW291,40,13,12,268,227.8,3216,2733.6,482.4
SO - 0004996,21-01-2018,04-02-2018,18,Export,USD,AXW291,35,9,10,2338.3,1099.001,23383,10990.01,12392.99
SO - 0003653,08-02-2018,11-02-2018,15,Export,USD,AXW291,55,1,10,3825.7,2218.906,38257,22189.06,16067.94
SO - 0005893,08-02-2018,23-02-2018,12,Export,USD,AXW291,89,13,11,1782.2,1514.87,19604.2,16663.57,2940.63
SO - 0001268,09-02-2018,21-02-2018,42,Export,USD,AXW291,16,1,12,234.5,178.22,2814,2138.64,675.36
SO - 0003845,11-02-2018,01-03-2018,9,Export,USD,AXW291,43,7,6,1319.9,725.945,7919.4,4355.67,3563.73
SO - 0001454,13-02-2018,17-02-2018,29,Export,USD,AXW291,90,11,7,777.2,411.916,5440.4,2883.412,2556.988
SO - 0003394,15-02-2018,24-02-2018,4,Export,USD,AXW291,57,2,6,797.3,414.596,4783.8,2487.576,2296.224
SO - 0003917,17-02-2018,02-03-2018,37,Export,USD,AXW291,37,7,9,737,523.27,6633,4709.43,1923.57
SO - 0001363,23-02-2018,05-03-2018,5,Export,USD,AXW291,86,7,10,964.8,762.192,9648,7621.92,2026.08
SO - 0006324,24-02-2018,28-02-2018,7,Export,USD,AXW291,71,5,8,1809,741.69,14472,5933.52,8538.48
SO - 0004081,01-03-2018,17-03-2018,35,Export,USD,AXW291,15,11,9,3624.7,3080.995,32622.3,27728.955,4893.345
SO - 0006145,07-03-2018,16-03-2018,30,Export,USD,AXW291,11,6,9,757.1,401.263,6813.9,3611.367,3202.533
SO - 0004372,19-03-2018,31-03-2018,39,Export,USD,AXW291,49,1,10,944.7,670.737,9447,6707.37,2739.63
SO - 0007231,28-03-2018,03-04-2018,4,Export,USD,AXW291,59,5,5,5735.2,2580.84,28676,12904.2,15771.8
SO - 0003149,04-04-2018,21-04-2018,35,Export,USD,AXW291,83,2,12,984.9,699.279,11818.8,8391.348,3427.452
SO - 0003640,09-04-2018,24-04-2018,20,Export,USD,AXW291,15,5,12,1165.8,489.636,13989.6,5875.632,8113.968
SO - 0006375,09-04-2018,17-04-2018,20,Export,USD,AXW291,83,14,12,904.5,407.025,10854,4884.3,5969.7
SO - 0007708,23-04-2018,05-05-2018,25,Export,USD,AXW291,55,7,8,5869.2,2347.68,46953.6,18781.44,28172.16
SO - 0003145,04-05-2018,10-05-2018,32,Export,USD,AXW291,35,7,8,1889.4,1209.216,15115.2,9673.728,5441.472
SO - 0004268,09-05-2018,19-05-2018,50,Export,USD,AXW291,35,1,8,201,148.74,1608,1189.92,418.08
SO - 0003480,16-05-2018,03-06-2018,8,Export,USD,AXW291,38,2,6,1252.9,914.617,7517.4,5487.702,2029.698
SO - 0005160,16-05-2018,19-05-2018,34,Export,USD,AXW291,97,11,5,1742,1480.7,8710,7403.5,1306.5
SO - 000396,24-01-2019,29-01-2019,13,Distributor,USD,NXH382,73,2,11,1728.6,1140.876,19014.6,12549.636,6464.964
SO - 0005024,24-01-2019,30-01-2019,24,Distributor,USD,NXH382,10,7,10,951.4,675.494,9514,6754.94,2759.06
SO - 0001947,29-01-2019,06-02-2019,46,Distributor,USD,NXH382,45,1,12,247.9,123.95,2974.8,1487.4,1487.4
SO - 0006713,29-01-2019,04-02-2019,48,Distributor,USD,NXH382,26,11,11,2492.4,1246.2,27416.4,13708.2,13708.2
SO - 000101,30-01-2019,05-02-2019,15,Distributor,USD,NXH382,63,11,5,1963.1,1001.181,9815.5,5005.905,4809.595
SO - 0003904,30-01-2019,04-02-2019,42,Distributor,USD,NXH382,29,5,9,227.8,161.738,2050.2,1455.642,594.558
SO - 0007746,30-01-2019,11-02-2019,2,Distributor,USD,NXH382,18,5,5,6210.9,2981.232,31054.5,14906.16,16148.34
SO - 0001914,31-01-2019,17-02-2019,20,Distributor,USD,NXH382,74,11,6,3906.1,2421.782,23436.6,14530.692,8905.908
SO - 0006179,02-02-2019,20-02-2019,2,Distributor,USD,NXH382,46,7,8,227.8,182.24,1822.4,1457.92,364.48
SO - 0007057,04-02-2019,18-02-2019,20,Distributor,USD,NXH382,64,7,9,891.1,436.639,8019.9,3929.751,4090.149
SO - 0001498,07-02-2019,19-02-2019,40,Distributor,USD,NXH382,67,8,6,2003.3,1522.508,12019.8,9135.048,2884.752
SO - 000696,08-02-2019,15-02-2019,16,Distributor,USD,NXH382,13,1,11,3906.1,1835.867,42967.1,20194.537,22772.563
SO - 0005973,08-02-2019,16-02-2019,46,Distributor,USD,NXH382,73,8,12,3229.4,1453.23,38752.8,17438.76,21314.04
SO - 0007645,12-02-2019,18-02-2019,49,Distributor,USD,NXH382,24,7,7,1252.9,764.269,8770.3,5349.883,3420.417
SO - 0005406,13-02-2019,24-02-2019,27,Distributor,USD,NXH382,86,11,10,2278,1526.26,22780,15262.6,7517.4
SO - 0006999,13-02-2019,21-02-2019,32,Distributor,USD,NXH382,83,5,12,917.9,780.215,11014.8,9362.58,1652.22
SO - 0004739,14-02-2019,24-02-2019,5,Distributor,USD,NXH382,82,2,7,1996.6,1337.722,13976.2,9364.054,4612.146
SO - 0007416,14-02-2019,02-03-2019,15,Distributor,USD,NXH382,28,7,5,3953,1699.79,19765,8498.95,11266.05
SO - 0007786,14-02-2019,24-02-2019,43,Distributor,USD,NXH382,63,9,6,1755.4,1456.982,10532.4,8741.892,1790.508
SO - 0004368,16-02-2019,23-02-2019,8,Distributor,USD,NXH382,52,5,8,3839.1,1996.332,30712.8,15970.656,14742.144
SO - 0003354,18-02-2019,27-02-2019,34,Distributor,USD,NXH382,18,1,12,5467.2,3772.368,65606.4,45268.416,20337.984
SO - 0004529,18-02-2019,08-03-2019,19,Distributor,USD,NXH382,56,7,11,4006.6,2844.686,44072.6,31291.546,12781.054
SO - 0006070,18-02-2019,07-03-2019,20,Distributor,USD,NXH382,82,11,9,3852.5,1541,34672.5,13869,20803.5
SO - 0002835,19-02-2019,09-03-2019,6,Distributor,USD,NXH382,33,7,7,897.8,430.944,6284.6,3016.608,3267.992
SO - 0001539,21-02-2019,28-02-2019,25,Distributor,USD,NXH382,17,2,8,6097,3048.5,48776,24388,24388
SO - 0003482,22-02-2019,26-02-2019,37,Distributor,USD,NXH382,72,11,11,1273,954.75,14003,10502.25,3500.75
SO - 000989,24-02-2019,12-03-2019,12,Distributor,USD,NXH382,59,11,6,1125.6,754.152,6753.6,4524.912,2228.688
SO - 0002573,25-02-2019,12-03-2019,22,Distributor,USD,NXH382,83,7,7,5306.4,4351.248,37144.8,30458.736,6686.064
SO - 0003618,25-02-2019,12-03-2019,28,Distributor,USD,NXH382,99,1,11,6164,3020.36,67804,33223.96,34580.04
SO - 000683,26-02-2019,10-03-2019,21,Distributor,USD,NXH382,23,5,6,1038.5,706.18,6231,4237.08,1993.92
SO - 000872,26-02-2019,07-03-2019,9,Distributor,USD,NXH382,44,7,6,1762.1,1127.744,10572.6,6766.464,3806.136
SO - 0005603,27-02-2019,17-03-2019,28,Distributor,USD,NXH382,80,5,10,2974.8,1546.896,29748,15468.96,14279.04
SO - 0007340,27-02-2019,17-03-2019,2,Distributor,USD,NXH382,23,7,7,931.3,428.398,6519.1,2998.786,3520.314
SO - 0005220,28-02-2019,10-03-2019,12,Distributor,USD,NXH382,10,2,8,2244.5,1773.155,17956,14185.24,3770.76
SO - 0001919,05-03-2019,13-03-2019,4,Distributor,USD,NXH382,24,4,5,1078.7,517.776,5393.5,2588.88,2804.62
SO - 0007017,06-03-2019,23-03-2019,2,Distributor,USD,NXH382,11,1,9,3825.7,2486.705,34431.3,22380.345,12050.955
SO - 000803,07-03-2019,19-03-2019,16,Distributor,USD,NXH382,44,1,9,167.5,108.875,1507.5,979.875,527.625
SO - 0005369,08-03-2019,24-03-2019,49,Distributor,USD,NXH382,19,1,11,3175.8,2318.334,34933.8,25501.674,9432.126
SO - 0001799,12-03-2019,24-03-2019,8,Distributor,USD,NXH382,10,1,8,1051.9,673.216,8415.2,5385.728,3029.472
SO - 0001593,20-03-2019,02-04-2019,36,Distributor,USD,NXH382,93,2,9,3939.6,2087.988,35456.4,18791.892,16664.508
SO - 0007748,20-03-2019,27-03-2019,15,Distributor,USD,NXH382,59,1,11,201,168.84,2211,1857.24,353.76
SO - 000804,24-03-2019,02-04-2019,13,Distributor,USD,NXH382,13,5,7,6030,2472.3,42210,17306.1,24903.9
SO - 0001298,26-03-2019,30-03-2019,33,Distributor,USD,NXH382,96,5,12,951.4,437.644,11416.8,5251.728,6165.072
SO - 0008057,26-03-2019,01-04-2019,8,Distributor,USD,NXH382,11,2,9,201,92.46,1809,832.14,976.86
SO - 0005769,27-03-2019,07-04-2019,7,Distributor,USD,NXH382,96,11,7,924.6,656.466,6472.2,4595.262,1876.938
SO - 0003161,28-03-2019,10-04-2019,34,Distributor,USD,NXH382,9,7,8,5929.5,3913.47,47436,31307.76,16128.24
SO - 0006269,29-03-2019,09-04-2019,46,Distributor,USD,NXH382,36,2,9,971.5,709.195,8743.5,6382.755,2360.745
SO - 0008082,29-03-2019,13-04-2019,12,Distributor,USD,NXH382,37,2,11,1835.8,1303.418,20193.8,14337.598,5856.202
SO - 000108,30-03-2019,05-04-2019,9,Distributor,USD,NXH382,91,1,10,1815.7,1525.188,18157,15251.88,2905.12
SO - 000596,31-03-2019,09-04-2019,2,Distributor,USD,NXH382,66,9,6,3859.2,3125.952,23155.2,18755.712,4399.488
SO - 0003907,31-03-2019,09-04-2019,13,Distributor,USD,NXH382,33,2,12,3812.3,2630.487,45747.6,31565.844,14181.756
SO - 0007402,31-03-2019,06-04-2019,11,Distributor,USD,NXH382,12,14,6,2331.6,1095.852,13989.6,6575.112,7414.488
SO - 0007485,31-03-2019,09-04-2019,34,Distributor,USD,NXH382,96,7,11,2338.3,1286.065,25721.3,14146.715,11574.585
