OrderNumber,Order_Date,Ship Date,Customer Name Index,Channel,Currency Code,Warehouse Code,Delivery Region Index,Product Description Index,Order Quantity,Unit Selling Price,Unit Cost,Sales,Total Cost,Profit
"SO - 0004613",2018-11-14 00:00:00.000,2018-11-26 00:00:00.000,14,"Export","USD","GUT930",23,7,10,3973.1,1668.702,39731,16687.02,23043.98
"SO - 0008091",2018-11-25 00:00:00.000,2018-12-01 00:00:00.000,41,"Export","USD","GUT930",85,2,8,2211,1370.82,17688,10966.56,6721.4400000000005
"SO - 0003694",2018-11-28 00:00:00.000,2018-12-01 00:00:00.000,11,"Export","USD","GUT930",58,2,8,1098.8,791.136,8790.4,6329.088,2461.312
"SO - 0002199",2018-11-30 00:00:00.000,2018-12-16 00:00:00.000,41,"Export","USD","GUT930",30,2,10,1152.4,507.05600000000004,11524,5070.56,6453.44
"SO - 0004333",2018-11-30 00:00:00.000,2018-12-16 00:00:00.000,8,"Export","USD","GUT930",2,7,10,3819,2444.16,38190,24441.6,13748.400000000001
"SO - 0001040",2018-12-15 00:00:00.000,2018-12-20 00:00:00.000,34,"Export","USD","GUT930",40,10,5,5728.5,3322.5299999999997,28642.5,16612.649999999998,12029.850000000002
"SO - 0002956",2018-12-16 00:00:00.000,2018-12-22 00:00:00.000,25,"Export","USD","GUT930",20,3,7,3015,2562.75,21105,17939.25,3165.75
"SO - 0002944",2018-12-17 00:00:00.000,2018-12-23 00:00:00.000,4,"Export","USD","GUT930",85,13,6,2968.1,2344.799,17808.6,14068.794,3739.8059999999987
"SO - 0005391",2018-12-17 00:00:00.000,2019-01-01 00:00:00.000,11,"Export","USD","GUT930",78,11,8,1829.1000000000001,786.513,14632.800000000001,6292.104,8340.696
"SO - 0007535",2018-12-17 00:00:00.000,2018-12-30 00:00:00.000,26,"Export","USD","GUT930",7,1,9,201,102.51,1809,922.59,886.41
"SO - 0005471",2018-12-19 00:00:00.000,2019-01-05 00:00:00.000,13,"Export","USD","GUT930",30,2,9,6438.7,4185.155,57948.299999999996,37666.395,20281.905
"SO - 0006441",2018-12-21 00:00:00.000,2019-01-07 00:00:00.000,4,"Export","USD","GUT930",47,2,8,2666.6,2239.944,21332.8,17919.552,3413.2479999999996
"SO - 0007598",2018-12-24 00:00:00.000,2019-01-04 00:00:00.000,34,"Export","USD","GUT930",20,7,12,1085.4,477.576,13024.800000000001,5730.912,7293.8880000000008
"SO - 0005673",2018-12-30 00:00:00.000,2019-01-08 00:00:00.000,8,"Export","USD","GUT930",54,1,5,3001.6,2251.2,15008,11256,3752
"SO - 0002096",2018-12-31 00:00:00.000,2019-01-04 00:00:00.000,17,"Export","USD","GUT930",88,7,5,1835.8,844.468,9179,4222.34,4956.66
"SO - 0001770",2019-01-03 00:00:00.000,2019-01-20 00:00:00.000,33,"Export","USD","GUT930",46,9,5,897.80000000000007,646.416,4489,3232.0800000000004,1256.9199999999996
"SO - 0005215",2019-01-15 00:00:00.000,2019-01-22 00:00:00.000,37,"Export","USD","GUT930",98,1,7,2706.8,1569.944,18947.600000000002,10989.608,7957.992000000002
"SO - 0007587",2017-01-03 00:00:00.000,2017-01-06 00:00:00.000,5,"Export","USD","AXW291",27,6,10,2391.9,1363.383,23919,13633.83,10285.17
"SO - 000992",2017-01-09 00:00:00.000,2017-01-24 00:00:00.000,49,"Export","USD","AXW291",65,7,7,3912.8,2778.088,27389.600000000002,19446.616,7942.984
"SO - 000657",2017-01-11 00:00:00.000,2017-01-22 00:00:00.000,18,"Export","USD","AXW291",91,11,10,1118.9,492.31600000000003,11189,4923.16,6265.84
"SO - 0004790",2017-01-13 00:00:00.000,2017-01-18 00:00:00.000,29,"Export","USD","AXW291",57,5,12,1085.4,607.82400000000007,13024.800000000001,7293.8880000000008,5730.912
"SO - 0001851",2017-01-26 00:00:00.000,2017-02-04 00:00:00.000,17,"Export","USD","AXW291",21,11,9,2740.3,1205.7320000000002,24662.7,10851.588000000002,13811.112
"SO - 0003418",2017-01-26 00:00:00.000,2017-02-07 00:00:00.000,40,"Export","USD","AXW291",87,11,12,917.9,523.203,11014.8,6278.436,4736.364
"SO - 0007205",2017-01-28 00:00:00.000,2017-02-14 00:00:00.000,5,"Export","USD","AXW291",35,1,7,938,712.88,6566,4990.16,1575.8400000000001
"SO - 0007828",2017-01-30 00:00:00.000,2017-02-14 00:00:00.000,3,"Export","USD","AXW291",54,5,10,3470.6,2845.892,34706,28458.92,6247.0800000000017
"SO - 0004548",2017-02-02 00:00:00.000,2017-02-14 00:00:00.000,33,"Export","USD","AXW291",30,7,6,6277.9000000000015,4143.4140000000007,37667.4,24860.484000000004,12806.915999999997
"SO - 0004707",2017-02-10 00:00:00.000,2017-02-24 00:00:00.000,11,"Export","USD","AXW291",65,13,9,1085.4,716.36400000000015,9768.6,6447.2760000000017,3321.3239999999987
"SO - 0007196",2017-02-11 00:00:00.000,2017-02-15 00:00:00.000,48,"Export","USD","AXW291",22,12,7,174.20000000000002,128.90800000000002,1219.4,902.35600000000011,317.044
"SO - 0003858",2017-02-13 00:00:00.000,2017-02-18 00:00:00.000,27,"Export","USD","AXW291",70,2,12,3644.8,2842.9440000000004,43737.600000000006,34115.328000000009,9622.2719999999972
"SO - 0005639",2017-02-13 00:00:00.000,2017-02-20 00:00:00.000,1,"Export","USD","AXW291",7,3,5,227.8,186.796,1139,933.98,205.01999999999998
"SO - 0005478",2017-02-14 00:00:00.000,2017-02-23 00:00:00.000,8,"Export","USD","AXW291",52,1,10,1031.8,453.99199999999996,10318,4539.92,5778.08
"SO - 0004730",2017-02-17 00:00:00.000,2017-03-03 00:00:00.000,45,"Export","USD","AXW291",85,2,7,1855.9,760.919,12991.300000000001,5326.433,7664.8670000000011
"SO - 000111",2017-02-18 00:00:00.000,2017-03-06 00:00:00.000,21,"Export","USD","AXW291",33,1,12,201,124.62,2412,1495.44,916.56
"SO - 0007959",2017-02-24 00:00:00.000,2017-03-08 00:00:00.000,48,"Export","USD","AXW291",28,8,6,2378.5,1522.24,14271,9133.44,5137.5599999999995
"SO - 0004220",2017-03-01 00:00:00.000,2017-03-10 00:00:00.000,33,"Export","USD","AXW291",88,2,7,2673.3,1122.786,18713.100000000002,7859.502,10853.598000000002
"SO - 0001307",2017-03-02 00:00:00.000,2017-03-13 00:00:00.000,33,"Export","USD","AXW291",81,9,12,6371.7,4460.19,76460.4,53522.28,22938.119999999995
"SO - 0006325",2017-03-05 00:00:00.000,2017-03-15 00:00:00.000,22,"Export","USD","AXW291",11,6,5,1963.1000000000001,1138.598,9815.5,5692.99,4122.51
"SO - 0001667",2017-03-10 00:00:00.000,2017-03-24 00:00:00.000,43,"Export","USD","AXW291",90,2,6,6344.9000000000015,2918.6540000000005,38069.4,17511.924000000003,20557.476
"SO - 0001969",2017-03-10 00:00:00.000,2017-03-13 00:00:00.000,40,"Export","USD","AXW291",29,10,6,2586.2000000000003,1034.4800000000002,15517.2,6206.880000000001,9310.32
"SO - 0002551",2017-03-10 00:00:00.000,2017-03-23 00:00:00.000,6,"Export","USD","AXW291",37,11,11,3859.2000000000003,1929.6000000000001,42451.200000000004,21225.600000000002,21225.600000000002
"SO - 0006470",2017-03-10 00:00:00.000,2017-03-20 00:00:00.000,27,"Export","USD","AXW291",77,14,9,1051.9,820.48200000000008,9467.1,7384.3380000000006,2082.7619999999997
"SO - 0001477",2017-03-21 00:00:00.000,2017-04-02 00:00:00.000,31,"Export","USD","AXW291",78,11,11,1125.6000000000001,787.92000000000007,12381.600000000002,8667.12,3714.4800000000014
"SO - 0005948",2017-03-25 00:00:00.000,2017-04-02 00:00:00.000,34,"Export","USD","AXW291",19,5,6,5835.7,2917.85,35014.2,17507.1,17507.1
"SO - 000276",2017-03-28 00:00:00.000,2017-04-01 00:00:00.000,10,"Export","USD","AXW291",29,13,7,2505.8,1804.1760000000002,17540.600000000002,12629.232000000002,4911.368
"SO - 0001413",2017-04-04 00:00:00.000,2017-04-07 00:00:00.000,10,"Export","USD","AXW291",34,3,7,1125.6000000000001,619.08000000000015,7879.2000000000007,4333.5600000000013,3545.6399999999994
"SO - 0004806",2017-04-04 00:00:00.000,2017-04-10 00:00:00.000,29,"Export","USD","AXW291",5,7,10,3986.5,1674.33,39865,16743.3,23121.7
"SO - 0005840",2017-04-05 00:00:00.000,2017-04-14 00:00:00.000,33,"Export","USD","AXW291",83,11,12,857.6,488.832,10291.2,5865.984,4425.216
"SO - 0007255",2017-04-13 00:00:00.000,2017-04-20 00:00:00.000,28,"Export","USD","AXW291",27,1,8,1849.2,1553.328,14793.6,12426.624,2366.9760000000006
"SO - 0002128",2017-04-16 00:00:00.000,2017-04-26 00:00:00.000,43,"Export","USD","AXW291",37,7,8,6545.9000000000015,3076.573,52367.200000000004,24612.584,27754.616000000005
"SO - 0006004",2017-04-21 00:00:00.000,2017-05-03 00:00:00.000,9,"Export","USD","AXW291",50,7,9,2244.5,1683.375,20200.5,15150.375,5050.125
"SO - 0004620",2017-04-23 00:00:00.000,2017-04-26 00:00:00.000,38,"Export","USD","AXW291",44,11,11,3839.1,2188.287,42230.1,24071.157,18158.943
"SO - 0001620",2017-04-28 00:00:00.000,2017-05-14 00:00:00.000,29,"Export","USD","AXW291",60,11,7,1065.3,713.751,7457.0999999999995,4996.257,2460.843
"SO - 0004495",2017-04-29 00:00:00.000,2017-05-15 00:00:00.000,19,"Export","USD","AXW291",99,5,12,1299.8,714.89,15597.599999999999,8578.68,7018.9199999999983
"SO - 0001547",2017-05-03 00:00:00.000,2017-05-17 00:00:00.000,17,"Export","USD","AXW291",90,7,5,1768.8,1220.472,8844,6102.36,2741.6400000000003
"SO - 0006493",2017-05-05 00:00:00.000,2017-05-20 00:00:00.000,28,"Export","USD","AXW291",6,11,9,1031.8,753.21399999999994,9286.1999999999989,6778.9259999999995,2507.2739999999994
"SO - 0007176",2017-05-06 00:00:00.000,2017-05-16 00:00:00.000,17,"Export","USD","AXW291",23,1,7,5125.5,3792.87,35878.5,26550.09,9328.41
"SO - 0004763",2017-05-12 00:00:00.000,2017-05-23 00:00:00.000,44,"Export","USD","AXW291",37,7,7,837.5,653.25,5862.5,4572.75,1289.75
"SO - 0007151",2017-05-16 00:00:00.000,2017-05-28 00:00:00.000,50,"Export","USD","AXW291",57,3,9,964.80000000000007,520.99200000000008,8683.2,4688.9280000000008,3994.272
"SO - 0007254",2017-05-22 00:00:00.000,2017-05-27 00:00:00.000,13,"Export","USD","AXW291",80,13,9,1273,814.72,11457,7332.4800000000005,4124.5199999999995
"SO - 0003363",2017-05-24 00:00:00.000,2017-06-03 00:00:00.000,12,"Export","USD","AXW291",6,4,6,864.30000000000007,509.937,5185.8,3059.6220000000003,2126.178
"SO - 000968",2017-05-30 00:00:00.000,2017-06-07 00:00:00.000,24,"Export","USD","AXW291",47,7,5,3926.2000000000003,1923.8380000000002,19631,9619.19,10011.81
"SO - 0006487",2017-05-30 00:00:00.000,2017-06-10 00:00:00.000,17,"Export","USD","AXW291",15,4,10,247.9,188.404,2479,1884.04,594.96
"SO - 0006527",2017-05-30 00:00:00.000,2017-06-11 00:00:00.000,49,"Export","USD","AXW291",74,5,6,924.6,545.514,5547.6,3273.084,2274.5160000000005
"SO - 0003502",2017-06-04 00:00:00.000,2017-06-16 00:00:00.000,47,"Export","USD","AXW291",17,2,6,268,134,1608,804,804
"SO - 000529",2017-06-06 00:00:00.000,2017-06-12 00:00:00.000,21,"Export","USD","AXW291",52,10,10,3966.4,2776.48,39664,27764.8,11899.2
"SO - 0007787",2017-06-09 00:00:00.000,2017-06-19 00:00:00.000,34,"Export","USD","AXW291",21,1,10,1005,432.15,10050,4321.5,5728.5
"SO - 000319",2017-06-11 00:00:00.000,2017-06-29 00:00:00.000,48,"Export","USD","AXW291",32,13,7,1139,546.72,7973,3827.04,4145.96
"SO - 0001537",2017-06-11 00:00:00.000,2017-06-16 00:00:00.000,31,"Export","USD","AXW291",1,9,9,3986.5,1993.25,35878.5,17939.25,17939.25
"SO - 0004980",2017-06-14 00:00:00.000,2017-06-21 00:00:00.000,36,"Export","USD","AXW291",52,9,8,1775.5,710.2,14204,5681.6,8522.4
"SO - 0004082",2017-06-16 00:00:00.000,2017-06-20 00:00:00.000,27,"Export","USD","AXW291",91,9,5,1721.9,1205.33,8609.5,6026.65,2582.8500000000004
"SO - 0006749",2017-06-21 00:00:00.000,2017-06-25 00:00:00.000,19,"Export","USD","AXW291",29,7,5,683.4,328.032,3417,1640.1599999999999,1776.8400000000001
"SO - 0003071",2017-06-22 00:00:00.000,2017-06-28 00:00:00.000,41,"Export","USD","AXW291",60,1,7,2271.3,1408.2060000000001,15899.100000000002,9857.4420000000009,6041.6580000000013
"SO - 0002517",2017-06-25 00:00:00.000,2017-07-08 00:00:00.000,39,"Export","USD","AXW291",58,1,7,3839.1,2917.716,26873.7,20424.012,6449.6880000000019
"SO - 0004817",2017-06-29 00:00:00.000,2017-07-04 00:00:00.000,10,"Export","USD","AXW291",70,1,10,944.7,736.8660000000001,9447,7368.6600000000008,2078.3399999999992
"SO - 0005368",2017-07-02 00:00:00.000,2017-07-15 00:00:00.000,9,"Export","USD","AXW291",85,2,5,2559.4,1330.8880000000001,12797,6654.4400000000005,6142.5599999999995
"SO - 0002585",2017-07-03 00:00:00.000,2017-07-10 00:00:00.000,46,"Export","USD","AXW291",82,9,9,261.3,203.81400000000002,2351.7000000000003,1834.3260000000002,517.374
"SO - 0005335",2017-07-03 00:00:00.000,2017-07-17 00:00:00.000,17,"Export","USD","AXW291",78,4,9,1065.3,692.445,9587.6999999999989,6232.005,3355.6949999999988
"SO - 0006633",2017-07-05 00:00:00.000,2017-07-14 00:00:00.000,48,"Export","USD","AXW291",16,7,10,3966.4,2102.192,39664,21021.92,18642.08
"SO - 0004024",2017-07-07 00:00:00.000,2017-07-21 00:00:00.000,13,"Export","USD","AXW291",88,1,9,844.2,464.31000000000006,7597.8,4178.7900000000009,3419.0099999999993
"SO - 0003089",2017-07-08 00:00:00.000,2017-07-24 00:00:00.000,29,"Export","USD","AXW291",100,5,12,1085.4,445.014,13024.800000000001,5340.168,7684.6320000000014
"SO - 0003928",2017-07-14 00:00:00.000,2017-07-27 00:00:00.000,42,"Export","USD","AXW291",77,9,7,1072,793.28,7504,5552.96,1951.04
"SO - 000691",2017-07-18 00:00:00.000,2017-07-29 00:00:00.000,49,"Export","USD","AXW291",78,13,10,1025.1000000000001,481.797,10251.000000000002,4817.97,5433.0300000000016
"SO - 0003269",2017-07-26 00:00:00.000,2017-08-11 00:00:00.000,13,"Export","USD","AXW291",87,13,12,3852.5,1656.575,46230,19878.9,26351.1
"SO - 0003585",2017-07-26 00:00:00.000,2017-08-04 00:00:00.000,10,"Export","USD","AXW291",52,11,11,3865.9,3131.3790000000004,42524.9,34445.169,8079.731
"SO - 0005498",2017-07-31 00:00:00.000,2017-08-16 00:00:00.000,7,"Export","USD","AXW291",39,8,6,3229.4,2389.756,19376.4,14338.536,5037.8640000000014
"SO - 0005694",2017-08-26 00:00:00.000,2017-09-02 00:00:00.000,32,"Export","USD","AXW291",12,7,9,1695.1000000000001,678.04000000000008,15255.900000000001,6102.3600000000006,9153.54
"SO - 0006556",2017-08-26 00:00:00.000,2017-09-02 00:00:00.000,31,"Export","USD","AXW291",69,9,11,871,418.08,9581,4598.88,4982.12
"SO - 000399",2017-08-29 00:00:00.000,2017-09-15 00:00:00.000,18,"Export","USD","AXW291",11,2,12,221.1,172.458,2653.2,2069.496,583.70399999999972
"SO - 0005858",2017-09-03 00:00:00.000,2017-09-20 00:00:00.000,4,"Export","USD","AXW291",92,9,10,1768.8,955.152,17688,9551.52,8136.48
"SO - 0003175",2017-09-05 00:00:00.000,2017-09-11 00:00:00.000,41,"Export","USD","AXW291",27,2,12,2284.7000000000003,1804.9130000000002,27416.4,21658.956000000002,5757.4439999999995
"SO - 0003910",2017-09-06 00:00:00.000,2017-09-14 00:00:00.000,18,"Export","USD","AXW291",49,13,8,5293,2487.71,42344,19901.68,22442.32
"SO - 0005645",2017-09-06 00:00:00.000,2017-09-14 00:00:00.000,35,"Export","USD","AXW291",34,1,5,1132.3,532.18099999999993,5661.5,2660.9049999999997,3000.5950000000003
"SO - 0006010",2017-09-06 00:00:00.000,2017-09-19 00:00:00.000,17,"Export","USD","AXW291",35,1,10,6304.7,3026.256,63047,30262.559999999998,32784.44
"SO - 000493",2017-09-07 00:00:00.000,2017-09-21 00:00:00.000,29,"Export","USD","AXW291",83,7,10,1031.8,453.99199999999996,10318,4539.92,5778.08
"SO - 0001372",2017-09-07 00:00:00.000,2017-09-20 00:00:00.000,41,"Export","USD","AXW291",72,7,11,2626.4,2153.648,28890.4,23690.128,5200.2720000000008
"SO - 0005633",2017-09-08 00:00:00.000,2017-09-20 00:00:00.000,40,"Export","USD","AXW291",4,2,5,3443.8,2307.3460000000005,17219,11536.730000000003,5682.2699999999968
"SO - 0003634",2017-09-09 00:00:00.000,2017-09-20 00:00:00.000,17,"Export","USD","AXW291",80,2,12,6177.4000000000015,3891.762,74128.8,46701.144,27427.656000000003
"SO - 000435",2017-09-11 00:00:00.000,2017-09-17 00:00:00.000,14,"Export","USD","AXW291",7,13,12,3061.9,2051.473,36742.8,24617.676,12125.124000000003
"SO - 0002671",2017-09-11 00:00:00.000,2017-09-28 00:00:00.000,2,"Export","USD","AXW291",55,9,8,234.5,194.635,1876,1557.08,318.92000000000007
"SO - 0005982",2017-09-13 00:00:00.000,2017-09-20 00:00:00.000,9,"Export","USD","AXW291",85,2,11,5554.3,2777.15,61097.3,30548.65,30548.65
"SO - 0001561",2017-09-14 00:00:00.000,2017-09-30 00:00:00.000,15,"Export","USD","AXW291",72,1,11,5038.4000000000005,3023.0400000000004,55422.400000000009,33253.44,22168.960000000006
"SO - 0002441",2017-09-14 00:00:00.000,2017-09-17 00:00:00.000,20,"Export","USD","AXW291",24,5,9,2539.3,1295.0430000000001,22853.7,11655.387,11198.313
"SO - 0007215",2017-09-19 00:00:00.000,2017-09-22 00:00:00.000,29,"Export","USD","AXW291",35,13,6,1105.5,840.18000000000006,6633,5041.08,1591.92
"SO - 0006085",2017-09-22 00:00:00.000,2017-10-06 00:00:00.000,18,"Export","USD","AXW291",68,2,6,261.3,164.619,1567.8000000000002,987.71399999999994,580.08600000000024
"SO - 0002420",2017-09-24 00:00:00.000,2017-10-01 00:00:00.000,16,"Export","USD","AXW291",79,2,11,6197.5,4338.25,68172.5,47720.75,20451.75
"SO - 0004797",2017-09-24 00:00:00.000,2017-10-07 00:00:00.000,49,"Export","USD","AXW291",58,7,5,201,98.49,1005,492.45,512.55
"SO - 0005223",2017-09-24 00:00:00.000,2017-09-28 00:00:00.000,38,"Export","USD","AXW291",7,5,7,2398.6,1990.8379999999997,16790.2,13935.865999999998,2854.3340000000026
"SO - 0004074",2017-09-28 00:00:00.000,2017-10-03 00:00:00.000,9,"Export","USD","AXW291",63,11,12,857.6,505.984,10291.2,6071.808,4219.3920000000007
"SO - 0004544",2017-10-02 00:00:00.000,2017-10-16 00:00:00.000,16,"Export","USD","AXW291",96,1,9,2412,1206,21708,10854,10854
"SO - 0002373",2017-10-03 00:00:00.000,2017-10-18 00:00:00.000,9,"Export","USD","AXW291",83,7,8,174.20000000000002,101.036,1393.6000000000001,808.288,585.31200000000013
"SO - 000447",2017-10-07 00:00:00.000,2017-10-13 00:00:00.000,25,"Export","USD","AXW291",93,11,6,3490.7000000000003,1780.257,20944.2,10681.542000000001,10262.658
"SO - 000953",2017-10-07 00:00:00.000,2017-10-11 00:00:00.000,29,"Export","USD","AXW291",30,3,7,1775.5,905.505,12428.5,6338.535,6089.965
"SO - 0007453",2017-10-07 00:00:00.000,2017-10-12 00:00:00.000,38,"Export","USD","AXW291",2,13,12,730.30000000000007,452.78600000000006,8763.6,5433.4320000000007,3330.1679999999997
"SO - 0006523",2017-10-10 00:00:00.000,2017-10-18 00:00:00.000,13,"Export","USD","AXW291",97,2,11,2512.5,1381.875,27637.5,15200.625,12436.875
"SO - 0003654",2017-10-13 00:00:00.000,2017-10-18 00:00:00.000,35,"Export","USD","AXW291",36,8,12,737,582.23,8844,6986.76,1857.2399999999998
"SO - 0001380",2017-10-16 00:00:00.000,2017-11-01 00:00:00.000,24,"Export","USD","AXW291",41,13,12,991.6,654.456,11899.2,7853.472,4045.728000000001
"SO - 0001647",2017-10-20 00:00:00.000,2017-11-05 00:00:00.000,30,"Export","USD","AXW291",96,1,7,5929.5,3498.4049999999997,41506.5,24488.835,17017.665
"SO - 0005425",2017-10-21 00:00:00.000,2017-11-03 00:00:00.000,29,"Export","USD","AXW291",65,3,11,5125.5,3895.38,56380.5,42849.18,13531.32
"SO - 0005736",2017-10-21 00:00:00.000,2017-10-25 00:00:00.000,34,"Export","USD","AXW291",32,13,5,180.9,86.832,904.5,434.15999999999997,470.34000000000003
"SO - 0007681",2017-10-23 00:00:00.000,2017-11-07 00:00:00.000,19,"Export","USD","AXW291",78,11,6,2458.9,1278.6280000000002,14753.400000000001,7671.7680000000009,7081.6320000000005
"SO - 0001757",2017-10-24 00:00:00.000,2017-11-08 00:00:00.000,46,"Export","USD","AXW291",7,5,9,1098.8,747.184,9889.1999999999989,6724.656,3164.543999999999
"SO - 000424",2017-10-25 00:00:00.000,2017-11-05 00:00:00.000,46,"Export","USD","AXW291",3,7,5,254.6,206.226,1273,1031.13,241.86999999999989
"SO - 0004369",2017-10-25 00:00:00.000,2017-10-31 00:00:00.000,47,"Export","USD","AXW291",69,5,12,2599.6,1143.824,31195.199999999997,13725.888,17469.311999999998
"SO - 0002127",2017-10-26 00:00:00.000,2017-11-06 00:00:00.000,31,"Export","USD","AXW291",26,2,6,837.5,661.625,5025,3969.75,1055.25
"SO - 0002876",2017-10-26 00:00:00.000,2017-11-12 00:00:00.000,32,"Export","USD","AXW291",89,13,9,1092.1000000000001,491.44500000000005,9828.9000000000015,4423.005,5405.8950000000013
"SO - 0004575",2017-10-27 00:00:00.000,2017-11-12 00:00:00.000,38,"Export","USD","AXW291",33,2,5,3691.7000000000003,2399.6050000000005,18458.5,11998.025000000001,6460.4749999999985
"SO - 0001611",2017-10-30 00:00:00.000,2017-11-15 00:00:00.000,23,"Export","USD","AXW291",71,5,10,2257.9,1264.4240000000002,22579,12644.240000000002,9934.7599999999984
"SO - 0007506",2017-10-31 00:00:00.000,2017-11-06 00:00:00.000,32,"Export","USD","AXW291",6,11,8,1695.1000000000001,983.158,13560.800000000001,7865.264,5695.536000000001
"SO - 000149",2017-11-03 00:00:00.000,2017-11-19 00:00:00.000,4,"Export","USD","AXW291",14,5,6,2003.3,921.518,12019.8,5529.108,6490.6919999999991
"SO - 000104",2017-11-08 00:00:00.000,2017-11-26 00:00:00.000,48,"Export","USD","AXW291",19,7,6,2324.9,1464.6870000000001,13949.400000000001,8788.1220000000012,5161.278
"SO - 0002683",2017-11-09 00:00:00.000,2017-11-24 00:00:00.000,18,"Export","USD","AXW291",88,2,12,2914.5,1311.525,34974,15738.300000000001,19235.699999999997
"SO - 0007090",2017-11-16 00:00:00.000,2017-11-24 00:00:00.000,50,"Export","USD","AXW291",96,13,5,2345,1172.5,11725,5862.5,5862.5
"SO - 0005251",2017-11-17 00:00:00.000,2017-11-21 00:00:00.000,1,"Export","USD","AXW291",22,1,5,837.5,502.5,4187.5,2512.5,1675
"SO - 0006346",2017-11-18 00:00:00.000,2017-11-30 00:00:00.000,46,"Export","USD","AXW291",68,2,10,1185.9,640.38600000000008,11859,6403.8600000000006,5455.1399999999994
"SO - 0007466",2017-11-18 00:00:00.000,2017-12-05 00:00:00.000,4,"Export","USD","AXW291",54,2,7,3296.4,2340.444,23074.8,16383.108,6691.6919999999991
